Number of elem 14133 
18;2;8.352825e+241;-5.791403e+241;-5.312803e+242;
19;0;-nan;-nan;-nan;
19;1;-nan;-nan;-nan;
19;2;-nan;-nan;-nan;
20;0;-nan;-nan;-nan;
20;1;-nan;-nan;-nan;
20;2;-nan;-nan;-nan;
21;0;3.651918e+297;1.308395e+299;3.568274e+300;
21;1;3.121546e+299;-4.026699e+299;6.827773e+299;
21;2;-1.702480e+299;8.266800e+298;-3.801872e+300;
22;0;-nan;-nan;-nan;
22;1;-nan;-nan;-nan;
22;2;-nan;-nan;-nan;
23;0;-nan;-nan;-nan;
23;1;-nan;-nan;-nan;
23;2;-nan;-nan;-nan;
24;0;8.706628e+212;3.172757e+212;1.866762e+214;
24;1;6.199590e+212;2.285818e+212;1.178174e+214;
24;2;-7.570381e+212;-2.763086e+212;-1.550124e+214;
25;0;-3.838660e+273;-4.054572e+273;-4.729804e+274;
25;1;-1.397634e+273;-1.577247e+273;-3.656236e+274;
25;2;2.755118e+273;2.900644e+273;4.627168e+274;
26;0;-nan;-nan;-nan;
26;1;-nan;-nan;-nan;
26;2;-nan;-nan;-nan;
27;0;3.229946e+292;4.497060e+292;-9.361525e+293;
27;1;-1.784112e+292;-3.139756e+292;6.353053e+293;
27;2;5.369759e+291;8.314565e+291;-1.529240e+293;
28;0;1.723055e+211;-1.526449e+211;-1.241290e+212;
28;1;1.252602e+211;-5.672728e+210;-2.422650e+212;
28;2;-1.530417e+211;1.071216e+211;1.835815e+212;
29;0;-nan;-nan;-nan;
29;1;-nan;-nan;-nan;
29;2;-nan;-nan;-nan;
30;0;4.160524e+298;6.544460e+299;7.362959e+300;
30;1;-2.187589e+300;1.253017e+300;-5.655400e+301;
30;2;1.824745e+300;-1.409330e+300;5.741784e+301;
31;0;-2.455900e+190;8.800569e+190;-1.597497e+192;
31;1;1.428448e+190;-4.403619e+190;8.195326e+191;
31;2;3.873745e+189;-7.265947e+189;1.444528e+191;
32;0;-5.196572e+274;1.012341e+274;-1.675773e+275;
32;1;-1.562007e+275;2.841438e+274;-5.106090e+275;
32;2;1.055339e+275;-1.796247e+274;3.422121e+275;
33;0;-1.330258e+166;-4.383140e+166;8.631705e+167;
33;1;6.882145e+165;2.417995e+166;-4.484657e+167;
33;2;-1.172454e+165;-2.312467e+165;3.082812e+165;
34;0;4.113172e+160;6.940438e+160;1.497308e+162;
34;1;8.275408e+159;7.549964e+159;4.010906e+161;
34;2;-3.071263e+160;-3.392093e+160;-1.197703e+162;
35;0;-1.962327e+207;1.747769e+207;1.305441e+208;
35;1;1.176204e+208;-9.294136e+207;-9.225624e+208;
35;2;-7.586062e+207;6.208484e+207;6.842522e+208;
36;0;-nan;-nan;-nan;
36;1;-nan;-nan;-nan;
36;2;-nan;-nan;-nan;
37;0;-nan;-nan;-nan;
37;1;-nan;-nan;-nan;
37;2;-nan;-nan;-nan;
38;0;9.085154e+213;6.093055e+214;-2.346608e+216;
38;1;3.366671e+214;-5.849348e+214;2.712780e+216;
38;2;-6.169234e+213;-4.352778e+213;2.026564e+215;
39;0;1.976839e+230;-9.358746e+230;-8.617942e+231;
39;1;-4.572469e+231;2.778681e+230;1.284067e+233;
39;2;4.490208e+231;1.244861e+231;-1.128500e+233;
40;0;2.173924e+227;-6.585155e+227;1.346746e+229;
40;1;-1.905681e+227;7.478918e+227;-1.653001e+229;
40;2;1.347881e+226;-5.364637e+226;1.797779e+228;
41;0;-nan;-nan;-nan;
41;1;-nan;-nan;-nan;
41;2;-nan;-nan;-nan;
42;0;-nan;-nan;-nan;
42;1;-nan;-nan;-nan;
42;2;-nan;-nan;-nan;
43;0;-1.121768e+203;-4.556614e+203;9.259575e+204;
43;1;-1.209402e+203;-5.254635e+203;1.005044e+205;
43;2;1.232118e+203;5.251013e+203;-1.048859e+205;
44;0;7.908138e+201;-1.101644e+202;4.580695e+203;
44;1;2.964105e+202;2.545063e+201;4.548310e+203;
44;2;-1.983340e+202;3.964491e+201;-4.726643e+203;
45;0;-4.979901e+233;7.818786e+232;1.883238e+235;
45;1;6.108383e+232;-4.023384e+232;-1.681310e+234;
45;2;3.828682e+233;-1.360631e+233;-1.259490e+235;
46;0;-nan;-nan;-nan;
46;1;-nan;-nan;-nan;
46;2;-nan;-nan;-nan;
47;0;-3.564008e+262;1.700087e+262;-7.029466e+263;
47;1;-3.545577e+262;4.708433e+261;-1.328258e+263;
47;2;9.611381e+262;-3.035711e+262;1.158794e+264;
48;0;-6.691268e+260;8.341650e+260;-2.310401e+262;
48;1;1.666918e+261;-1.998110e+261;5.637256e+262;
48;2;-3.739900e+260;5.051961e+260;-1.384489e+262;
49;0;-nan;-nan;-nan;
49;1;-nan;-nan;-nan;
49;2;-nan;-nan;-nan;
50;0;-nan;-nan;-nan;
50;1;-nan;-nan;-nan;
50;2;-nan;-nan;-nan;
51;0;-nan;-nan;-nan;
51;1;-nan;-nan;-nan;
51;2;-nan;-nan;-nan;
52;0;-9.985126e+277;2.527030e+277;-3.567600e+278;
52;1;2.095783e+278;-5.060163e+277;7.468117e+278;
52;2;-1.380456e+277;5.464652e+276;-5.729575e+277;
53;0;3.361068e+281;-2.917328e+282;-6.364606e+283;
53;1;-3.226303e+281;3.829206e+282;8.245132e+283;
53;2;3.111547e+281;-5.187710e+281;-1.341152e+283;
54;0;2.254516e+182;1.130514e+182;4.139902e+183;
54;1;2.009999e+182;-2.472235e+182;1.313004e+184;
54;2;-6.999429e+182;-1.101961e+182;-1.773540e+184;
55;0;1.185111e+258;-8.998827e+258;2.179124e+260;
55;1;3.908768e+257;-2.370337e+258;5.466543e+259;
55;2;-7.413198e+257;5.859809e+258;-1.417902e+260;
56;0;5.904249e+283;1.154762e+284;-1.963420e+285;
56;1;1.203468e+283;1.621376e+283;-4.885175e+284;
56;2;-3.787741e+283;-6.753203e+283;1.300089e+285;
57;0;1.743233e+163;-1.349976e+163;7.582243e+164;
57;1;-5.756801e+163;-1.367895e+163;-1.788630e+165;
57;2;3.107796e+163;1.704574e+163;7.407629e+164;
58;0;5.455665e+258;2.400071e+257;1.790558e+259;
58;1;-8.749037e+258;-3.579756e+257;-2.883038e+259;
58;2;-2.092225e+258;-1.909724e+257;-6.491429e+258;
59;0;-nan;-nan;-nan;
59;1;-nan;-nan;-nan;
59;2;-nan;-nan;-nan;
60;0;5.938452e+267;1.485782e+268;-3.950606e+269;
60;1;8.518106e+266;2.171252e+267;-5.115048e+268;
60;2;-1.335911e+268;-3.129149e+268;8.128665e+269;
61;0;9.317319e+237;1.740759e+239;-4.460033e+240;
61;1;5.973081e+239;-4.093681e+240;9.574910e+241;
61;2;-4.573207e+239;3.766831e+240;-8.595799e+241;
62;0;1.292064e+277;-3.476252e+278;-7.923060e+279;
62;1;-1.079826e+278;4.476226e+278;7.386509e+279;
62;2;3.063864e+277;2.496731e+278;6.787885e+279;
63;0;-1.216299e+185;-4.007048e+185;4.602948e+186;
63;1;4.610639e+184;1.472895e+185;-2.873898e+186;
63;2;3.986575e+184;1.258858e+185;-8.765484e+185;
64;0;-9.731192e+162;1.389706e+163;-2.600352e+164;
64;1;1.632395e+163;-3.749165e+163;7.235504e+164;
64;2;-2.598787e+163;2.397665e+161;-5.486237e+164;
65;0;3.682684e+262;-3.068930e+262;1.289410e+264;
65;1;-3.939177e+262;-4.794987e+262;1.993858e+263;
65;2;5.181065e+261;1.179558e+263;-2.288947e+264;
66;0;1.105803e+169;-2.688654e+169;9.922686e+170;
66;1;-2.223887e+168;-8.968663e+168;1.125201e+170;
66;2;-1.944550e+169;1.349008e+169;-9.524678e+170;
67;0;1.120570e+278;-1.664029e+278;3.490478e+279;
67;1;1.417221e+278;-2.031858e+278;2.824466e+279;
67;2;-1.444881e+278;2.058783e+278;-3.535960e+279;
68;0;-nan;-nan;-nan;
68;1;-nan;-nan;-nan;
68;2;-nan;-nan;-nan;
69;0;-nan;-nan;-nan;
69;1;-nan;-nan;-nan;
69;2;-nan;-nan;-nan;
70;0;-nan;-nan;-nan;
70;1;-nan;-nan;-nan;
70;2;-nan;-nan;-nan;
71;0;5.396845e+177;3.154340e+177;1.213718e+179;
71;1;-3.870709e+176;-5.786496e+176;-3.878123e+177;
71;2;-9.411735e+177;-6.961675e+177;-2.007347e+179;
72;0;5.548341e+274;-5.576775e+275;-9.963330e+276;
72;1;7.480839e+274;-4.999948e+275;-8.527952e+276;
72;2;-3.422360e+275;1.426517e+276;2.527313e+277;
73;0;3.970944e+291;-5.660211e+292;3.075151e+293;
73;1;-4.422770e+292;-7.150978e+292;5.238641e+292;
73;2;8.703779e+292;2.093675e+293;-4.562594e+293;
74;0;-7.212595e+284;3.962525e+285;-6.085260e+286;
74;1;-3.622544e+284;1.656979e+285;-2.444852e+286;
74;2;5.202844e+284;-2.997109e+285;4.645686e+286;
75;0;2.526888e+170;-6.696776e+169;5.073637e+171;
75;1;6.599683e+170;-1.432148e+170;1.306394e+172;
75;2;-4.873739e+170;1.027273e+170;-9.791260e+171;
76;0;-4.522219e+159;4.717534e+159;8.446630e+160;
76;1;-3.193024e+159;1.664618e+159;6.184466e+160;
76;2;9.609137e+159;-8.266917e+159;-2.310705e+161;
77;0;-nan;-nan;-nan;
77;1;-nan;-nan;-nan;
77;2;-nan;-nan;-nan;
78;0;2.397819e+225;3.800141e+226;-8.091819e+227;
78;1;7.602863e+224;2.182237e+226;-4.992914e+227;
78;2;-1.685596e+225;-8.003821e+226;1.775294e+228;
79;0;-nan;-nan;-nan;
79;1;-nan;-nan;-nan;
79;2;-nan;-nan;-nan;
80;0;-nan;-nan;-nan;
80;1;-nan;-nan;-nan;
80;2;-nan;-nan;-nan;
81;0;-9.119882e+172;-2.717029e+173;7.806867e+174;
81;1;6.997336e+173;-4.206803e+173;-3.966014e+175;
81;2;-3.074799e+173;4.569359e+173;1.387805e+175;
82;0;-8.611001e+200;1.043143e+201;-2.898266e+202;
82;1;-2.178522e+201;3.564982e+201;-1.137193e+203;
82;2;6.139976e+201;-7.129204e+201;2.224217e+203;
83;0;-1.975463e+278;1.384059e+279;3.444495e+280;
83;1;1.863006e+277;-2.815902e+278;-6.381192e+279;
83;2;3.139081e+278;-2.383596e+279;-5.879470e+280;
84;0;-nan;-nan;-nan;
84;1;-nan;-nan;-nan;
84;2;-nan;-nan;-nan;
85;0;7.415115e+195;-1.579071e+196;8.019255e+197;
85;1;-1.133007e+196;-3.343868e+196;3.183421e+197;
85;2;1.697689e+196;8.080942e+196;-1.453477e+198;
86;0;-nan;-nan;-nan;
86;1;-nan;-nan;-nan;
86;2;-nan;-nan;-nan;
87;0;6.593989e+226;2.399954e+227;-3.337054e+229;
87;1;-9.182150e+227;7.302379e+227;7.187445e+228;
87;2;9.672984e+227;-1.201927e+228;4.020259e+229;
88;0;1.851385e+289;2.676391e+288;-2.710635e+290;
88;1;-9.089130e+288;-5.747808e+287;1.335949e+290;
88;2;-5.761182e+288;-1.980688e+288;6.261300e+289;
89;0;8.747955e+209;1.279338e+210;-1.795204e+211;
89;1;-3.962059e+210;-5.320210e+210;1.112258e+212;
89;2;1.638309e+210;2.133911e+210;-4.725395e+211;
90;0;-2.273378e+269;-4.236527e+269;-9.359084e+270;
90;1;4.204276e+270;4.616364e+270;1.101498e+272;
90;2;-2.013190e+270;-2.323086e+270;-5.398283e+271;
91;0;-nan;-nan;-nan;
91;1;-nan;-nan;-nan;
91;2;-nan;-nan;-nan;
92;0;5.529150e+252;-8.655807e+253;2.735440e+254;
92;1;-1.437386e+253;1.968930e+254;-6.276699e+254;
92;2;1.375041e+252;-2.620556e+253;8.209067e+253;
93;0;-7.291294e+268;-2.747052e+269;6.709431e+270;
93;1;-5.350795e+268;-2.490017e+269;5.732416e+270;
93;2;1.659468e+269;7.595738e+269;-1.819828e+271;
94;0;1.083309e+186;3.466633e+186;-7.278216e+187;
94;1;2.825496e+186;8.151702e+186;-1.703222e+188;
94;2;-1.999769e+186;-6.037630e+186;1.267696e+188;
95;0;-2.890963e+190;1.174348e+190;8.588319e+191;
95;1;-4.057900e+190;2.092620e+190;1.255142e+192;
95;2;4.391634e+190;6.443659e+189;-1.583847e+192;
96;0;-nan;-nan;-nan;
96;1;-nan;-nan;-nan;
96;2;-nan;-nan;-nan;
97;0;1.487761e+287;-2.595526e+286;-3.685786e+287;
97;1;1.118921e+288;-1.371578e+286;-1.520142e+289;
97;2;-7.092315e+287;-1.574095e+286;9.909964e+288;
98;0;1.188961e+294;-7.876288e+293;-1.823440e+295;
98;1;2.777855e+293;-1.476319e+293;-3.981422e+294;
98;2;-2.539148e+294;1.795396e+294;3.965730e+295;
99;0;-2.510685e+273;-5.630781e+273;8.064360e+274;
99;1;-3.094886e+273;-2.466721e+273;1.217527e+275;
99;2;6.430024e+273;1.247291e+274;-2.548399e+275;
100;0;9.710813e+195;-1.586358e+196;3.575855e+197;
100;1;-3.325482e+195;5.147574e+195;-1.187792e+197;
100;2;-3.525042e+195;5.427650e+195;-1.262353e+197;
101;0;2.560409e+285;-1.831723e+286;6.125417e+287;
101;1;5.282353e+286;-1.373979e+287;-3.195933e+288;
101;2;-4.532535e+286;8.447096e+286;2.061632e+288;
102;0;9.968963e+255;1.163606e+256;-3.941852e+257;
102;1;-1.222530e+257;-1.020624e+257;3.857584e+258;
102;2;5.657197e+256;4.942749e+256;-1.842041e+258;
103;0;-4.855939e+222;1.930530e+224;-4.182421e+225;
103;1;3.340250e+222;1.162520e+224;-2.252081e+225;
103;2;2.271269e+222;-1.588886e+224;3.405671e+225;
104;0;-nan;-nan;-nan;
104;1;-nan;-nan;-nan;
104;2;-nan;-nan;-nan;
105;0;1.816063e+208;-6.529652e+208;1.365662e+210;
105;1;2.622580e+208;-8.946346e+208;1.822568e+210;
105;2;-5.526415e+208;2.227258e+209;-4.481040e+210;
106;0;6.463934e+195;-3.206790e+195;1.914152e+197;
106;1;3.961144e+195;-1.838879e+195;1.117424e+197;
106;2;-3.617740e+195;4.577979e+195;-2.021109e+197;
107;0;-nan;-nan;-nan;
107;1;-nan;-nan;-nan;
107;2;-nan;-nan;-nan;
108;0;-3.124514e+295;-3.516439e+296;4.976105e+297;
108;1;1.172997e+294;-1.068644e+295;1.887168e+296;
108;2;-1.141257e+294;4.000060e+296;-5.060239e+297;
109;0;3.048085e+189;9.653002e+188;-8.876037e+190;
109;1;-8.078082e+189;3.943141e+190;-7.092781e+191;
109;2;3.061044e+189;-2.103866e+190;4.427327e+191;
110;0;3.633808e+295;-1.237961e+295;1.088841e+297;
110;1;1.251243e+296;-1.028164e+296;2.225512e+297;
110;2;-1.650073e+296;1.420488e+296;-4.703889e+297;
111;0;-6.686348e+245;5.175108e+245;1.788652e+247;
111;1;-2.465905e+245;2.238353e+245;5.186776e+246;
111;2;4.987601e+245;-3.603417e+245;-1.349736e+247;
112;0;-5.274259e+256;-1.577466e+257;-2.423720e+258;
112;1;5.763681e+256;1.632489e+257;2.140137e+258;
112;2;4.624863e+256;1.418844e+257;2.556834e+258;
113;0;-3.802607e+252;8.152063e+252;-1.663023e+254;
113;1;-1.798419e+252;-2.507381e+252;1.377550e+254;
113;2;6.267058e+252;-3.240298e+252;-6.793393e+253;
114;0;3.281004e+223;3.542475e+222;6.079677e+224;
114;1;-2.513970e+223;3.362939e+221;-6.424460e+224;
114;2;1.824267e+223;-1.208910e+222;5.180958e+224;
115;0;-nan;-nan;-nan;
115;1;-nan;-nan;-nan;
115;2;-nan;-nan;-nan;
116;0;-1.602900e+269;-1.458682e+269;4.577916e+270;
116;1;3.101054e+268;2.540010e+268;-8.774985e+269;
116;2;6.845149e+268;6.034699e+268;-1.925603e+270;
117;0;3.046699e+258;-2.125338e+258;6.401868e+259;
117;1;2.652776e+258;-1.574746e+258;5.337638e+259;
117;2;-2.939450e+258;1.177899e+258;-6.657687e+259;
118;0;-nan;-nan;-nan;
118;1;-nan;-nan;-nan;
118;2;-nan;-nan;-nan;
119;0;1.959274e+230;2.887332e+230;-7.284252e+231;
119;1;1.381378e+230;2.085460e+230;-5.756464e+231;
119;2;-1.690979e+230;-2.570804e+230;6.933357e+231;
120;0;-7.258173e+256;-2.396750e+257;1.412278e+258;
120;1;-2.861528e+256;-1.660633e+256;1.651254e+258;
120;2;5.420428e+256;1.226884e+257;-1.887208e+258;
121;0;-nan;-nan;-nan;
121;1;-nan;-nan;-nan;
121;2;-nan;-nan;-nan;
122;0;-nan;-nan;-nan;
122;1;-nan;-nan;-nan;
122;2;-nan;-nan;-nan;
123;0;-5.688799e+286;1.921181e+286;1.812345e+288;
123;1;3.769673e+286;-3.739135e+286;-1.234241e+288;
123;2;5.387353e+285;1.427151e+285;-1.977395e+287;
124;0;-2.064482e+203;-1.021150e+203;5.435396e+204;
124;1;3.325705e+203;1.509687e+203;-8.651741e+204;
124;2;-6.233086e+202;-3.533040e+202;1.727859e+204;
125;0;-5.635840e+254;4.196867e+254;2.440469e+255;
125;1;6.029851e+253;-4.719317e+253;-2.604540e+254;
125;2;2.577618e+254;-1.980824e+254;-1.312179e+255;
126;0;-nan;-nan;-nan;
126;1;-nan;-nan;-nan;
126;2;-nan;-nan;-nan;
127;0;-nan;-nan;-nan;
127;1;-nan;-nan;-nan;
127;2;-nan;-nan;-nan;
128;0;3.067460e+206;-1.863071e+206;-1.229458e+208;
128;1;1.240853e+206;3.761962e+206;4.057059e+206;
128;2;-6.772967e+206;-4.409483e+206;1.704067e+208;
129;0;-nan;-nan;-nan;
129;1;-nan;-nan;-nan;
129;2;-nan;-nan;-nan;
130;0;-4.960138e+200;-1.031468e+200;-1.612656e+201;
130;1;5.626558e+200;1.174441e+200;1.832095e+201;
130;2;4.269802e+200;8.857588e+199;1.390462e+201;
131;0;-1.731212e+292;-2.608334e+292;-3.396389e+293;
131;1;-1.770997e+292;-6.768143e+292;-1.289516e+294;
131;2;2.163120e+292;5.342666e+292;8.871323e+293;
132;0;-nan;-nan;-nan;
132;1;-nan;-nan;-nan;
132;2;-nan;-nan;-nan;
133;0;-nan;-nan;-nan;
133;1;-nan;-nan;-nan;
133;2;-nan;-nan;-nan;
134;0;-nan;-nan;-nan;
134;1;-nan;-nan;-nan;
134;2;-nan;-nan;-nan;
135;0;-nan;-nan;-nan;
135;1;-nan;-nan;-nan;
135;2;-nan;-nan;-nan;
136;0;-1.916288e+238;6.983582e+237;-4.211606e+239;
136;1;6.342471e+238;-2.948136e+238;1.657367e+240;
136;2;-1.050184e+239;4.842517e+238;-2.766432e+240;
137;0;-nan;-nan;-nan;
137;1;-nan;-nan;-nan;
137;2;-nan;-nan;-nan;
138;0;-2.017153e+283;-1.455477e+282;4.978357e+284;
138;1;2.837605e+283;-2.847520e+283;-2.557485e+285;
138;2;-5.060435e+283;2.775074e+283;3.082998e+285;
139;0;-nan;-nan;-nan;
139;1;-nan;-nan;-nan;
139;2;-nan;-nan;-nan;
140;0;-nan;-nan;-nan;
140;1;-nan;-nan;-nan;
140;2;-nan;-nan;-nan;
141;0;-nan;-nan;-nan;
141;1;-nan;-nan;-nan;
141;2;-nan;-nan;-nan;
142;0;2.759306e+265;-3.627431e+265;-9.684362e+266;
142;1;-1.557765e+266;1.771136e+266;4.965631e+267;
142;2;9.387515e+265;-1.136607e+266;-3.106383e+267;
143;0;-9.645278e+257;-5.678375e+257;-1.826346e+259;
143;1;1.256980e+258;7.092211e+257;3.312279e+259;
143;2;-1.627053e+257;-9.539897e+256;-7.081874e+258;
144;0;-1.515055e+196;1.200947e+196;-4.062687e+197;
144;1;6.006747e+194;3.001836e+195;-1.083862e+197;
144;2;1.774602e+196;-1.464406e+196;5.373101e+197;
145;0;-1.160815e+204;2.679278e+204;-6.302363e+205;
145;1;7.237159e+203;-1.745758e+204;3.936832e+205;
145;2;-2.132695e+203;6.910951e+203;-1.309235e+205;
146;0;2.742864e+166;1.373595e+167;-5.672531e+167;
146;1;4.100113e+166;2.123151e+167;-1.438856e+168;
146;2;-3.261413e+166;-1.784725e+167;1.012900e+168;
147;0;-1.296277e+278;2.697750e+278;-9.622980e+278;
147;1;1.558044e+278;-3.304471e+278;1.190009e+279;
147;2;-1.718484e+278;3.649446e+278;-1.303717e+279;
148;0;-nan;-nan;-nan;
148;1;-nan;-nan;-nan;
148;2;-nan;-nan;-nan;
149;0;-2.576526e+162;-5.168166e+160;-1.569595e+163;
149;1;-1.734853e+163;-1.052783e+162;-3.379211e+164;
149;2;1.033722e+163;7.760360e+161;1.790862e+164;
150;0;5.457136e+294;1.323973e+294;-9.175003e+294;
150;1;-3.361702e+295;6.790631e+294;-5.153310e+296;
150;2;2.378665e+295;-1.035856e+295;4.437512e+296;
151;0;-nan;-nan;-nan;
151;1;-nan;-nan;-nan;
151;2;-nan;-nan;-nan;
152;0;-3.986410e+245;2.712849e+245;-1.526857e+246;
152;1;4.037820e+245;-2.724224e+245;1.558181e+246;
152;2;3.854741e+245;-2.615745e+245;1.472169e+246;
153;0;-nan;-nan;-nan;
153;1;-nan;-nan;-nan;
153;2;-nan;-nan;-nan;
154;0;-6.858929e+161;6.343830e+161;-1.783473e+163;
154;1;6.072645e+161;-4.849701e+161;1.607305e+163;
154;2;-3.991474e+161;3.254641e+161;-9.312641e+162;
155;0;-nan;-nan;-nan;
155;1;-nan;-nan;-nan;
155;2;-nan;-nan;-nan;
156;0;-1.351043e+202;1.818276e+202;-4.415113e+203;
156;1;1.507297e+202;-2.247475e+202;5.210188e+203;
156;2;-2.056976e+201;2.276136e+201;-5.480807e+202;
157;0;-2.601272e+195;-3.649401e+195;1.425032e+196;
157;1;-2.505362e+195;-3.511385e+195;1.379536e+196;
157;2;2.560972e+195;3.594734e+195;-1.405047e+196;
158;0;1.285789e+189;3.219795e+189;-6.815517e+190;
158;1;2.780075e+189;7.267895e+189;-1.297158e+191;
158;2;-6.603163e+189;-1.766938e+190;3.224902e+191;
159;0;-3.959909e+277;-3.912720e+277;1.293827e+279;
159;1;5.305670e+277;5.482400e+277;-1.653769e+279;
159;2;2.233638e+277;2.391203e+277;-7.228272e+278;
160;0;-6.768008e+263;4.375411e+263;-1.609337e+265;
160;1;1.334849e+264;-8.427806e+263;3.134948e+265;
160;2;-1.340457e+261;1.485113e+262;-3.013440e+263;
161;0;3.869883e+236;3.678515e+236;-1.410827e+238;
161;1;-6.277648e+236;-4.629910e+236;1.878741e+238;
161;2;1.737740e+236;1.839610e+235;-8.029562e+236;
162;0;-nan;-nan;-nan;
162;1;-nan;-nan;-nan;
162;2;-nan;-nan;-nan;
163;0;-nan;-nan;-nan;
163;1;-nan;-nan;-nan;
163;2;-nan;-nan;-nan;
164;0;-nan;-nan;-nan;
164;1;-nan;-nan;-nan;
164;2;-nan;-nan;-nan;
165;0;1.280794e+288;-1.328728e+290;2.799003e+291;
165;1;6.803698e+287;-4.355178e+289;6.802152e+290;
165;2;3.313112e+288;1.009953e+290;-2.101253e+291;
166;0;-nan;-nan;-nan;
166;1;-nan;-nan;-nan;
166;2;-nan;-nan;-nan;
167;0;-1.393633e+290;3.053692e+290;4.292304e+291;
167;1;-2.326495e+289;1.989814e+289;4.799726e+290;
167;2;7.721992e+289;-1.784575e+290;-2.665513e+291;
168;0;-2.087770e+257;2.306434e+257;-6.994239e+258;
168;1;2.804948e+257;-3.145510e+257;9.408267e+258;
168;2;-3.363261e+257;3.732126e+257;-1.105037e+259;
169;0;-1.138650e+192;-2.148559e+192;4.403411e+193;
169;1;2.027172e+192;3.545286e+192;-7.397318e+193;
169;2;-2.613614e+192;-4.619411e+192;9.340729e+193;
170;0;-4.707641e+178;1.580016e+179;-3.175299e+180;
170;1;2.400464e+178;-9.102054e+178;2.006191e+180;
170;2;-1.447026e+177;1.961214e+178;-4.750267e+179;
171;0;-4.970485e+271;-1.336311e+273;6.815940e+273;
171;1;2.922908e+274;1.625054e+274;8.359570e+274;
171;2;-2.922862e+274;-1.341159e+274;-9.604712e+274;
172;0;6.171988e+200;-4.058915e+201;5.754219e+202;
172;1;-1.675551e+201;-1.857384e+201;2.202786e+202;
172;2;-8.026643e+200;3.479092e+201;-5.772251e+202;
173;0;1.334973e+262;1.608063e+262;1.469960e+263;
173;1;1.351180e+262;7.195603e+261;3.109817e+263;
173;2;-3.861601e+262;-3.941041e+262;-5.795213e+263;
174;0;-nan;-nan;-nan;
174;1;-nan;-nan;-nan;
174;2;-nan;-nan;-nan;
175;0;-nan;-nan;-nan;
175;1;-nan;-nan;-nan;
175;2;-nan;-nan;-nan;
176;0;-nan;-nan;-nan;
176;1;-nan;-nan;-nan;
176;2;-nan;-nan;-nan;
177;0;-1.625510e+206;9.373653e+205;-2.286473e+207;
177;1;8.747606e+206;-5.615362e+206;1.752786e+208;
177;2;-3.737668e+206;2.296925e+206;-7.664531e+207;
