Number of elem 14133 
0;0;1.483112e-66;4.902402e-68;-2.272388e-65;
0;1;1.307355e-66;-9.328031e-67;-2.640522e-65;
0;2;-3.766319e-66;3.134413e-67;6.903351e-65;
1;0;3.716143e-66;6.168311e-67;-8.308384e-65;
1;1;-2.175653e-66;-6.413763e-67;8.538442e-65;
1;2;-1.219048e-65;-4.381590e-66;2.290895e-64;
2;0;-3.051053e-38;3.167079e-38;6.608753e-37;
2;1;1.324082e-38;-8.693197e-39;-2.028150e-37;
2;2;9.252873e-39;-5.799008e-39;-1.606087e-37;
3;0;-4.015356e-70;6.093939e-71;5.969465e-69;
3;1;-5.379802e-70;9.694331e-71;8.182627e-69;
3;2;1.485468e-69;-3.532227e-70;-2.374020e-68;
4;0;-5.419739e-30;-5.157651e-31;-6.490190e-29;
4;1;6.896765e-31;5.187083e-31;1.103595e-29;
4;2;1.337133e-29;2.048571e-30;1.480888e-28;
5;0;8.013435e-47;-1.057986e-46;1.476957e-45;
5;1;2.080410e-46;-2.590586e-46;2.835324e-45;
5;2;-4.651105e-46;4.742843e-46;-6.000812e-45;
6;0;-2.367239e-67;2.036500e-66;2.731050e-65;
6;1;-4.786659e-67;3.883825e-66;8.757349e-65;
6;2;5.369350e-67;-1.535248e-66;-4.924667e-65;
7;0;3.209572e-30;-4.990892e-31;5.966756e-29;
7;1;-2.596851e-30;7.328407e-31;-3.516489e-29;
7;2;4.008840e-30;-1.060747e-30;4.496917e-29;
8;0;6.092570e-21;-1.796020e-22;-1.307484e-19;
8;1;-1.637956e-21;-1.046324e-21;4.887945e-20;
8;2;-1.632664e-20;-1.831879e-21;3.656495e-19;
9;0;2.749496e-62;-1.354787e-62;-3.946758e-61;
9;1;-2.074046e-61;6.483304e-64;3.290726e-60;
9;2;1.121297e-61;3.952974e-62;-6.323562e-61;
10;0;3.295667e-71;4.024535e-71;1.132687e-72;
10;1;-3.922561e-71;-4.683508e-71;2.040906e-70;
10;2;7.719349e-72;3.834582e-71;5.713617e-70;
11;0;-7.433354e-30;-3.662485e-30;-7.101219e-29;
11;1;1.393161e-29;4.845843e-30;1.478465e-28;
11;2;4.692865e-30;1.650413e-30;2.000461e-29;
12;0;4.855321e-30;1.392200e-31;1.107328e-28;
12;1;-2.434365e-31;-1.688143e-30;7.066681e-29;
12;2;-7.014611e-30;5.542240e-30;-2.620493e-28;
13;0;2.419815e-30;1.234119e-30;5.458670e-29;
13;1;-9.028432e-32;-3.190705e-31;-4.894891e-30;
13;2;-4.955868e-31;-2.372326e-31;-1.853484e-29;
14;0;6.806204e-79;2.457336e-79;6.002156e-78;
14;1;-2.725290e-79;-1.052921e-79;-4.179198e-78;
14;2;-1.127704e-78;-3.905326e-79;-8.042201e-78;
15;0;4.484573e-99;9.524796e-99;-1.045270e-97;
15;1;1.602821e-97;8.137636e-98;-4.080508e-96;
15;2;-3.482492e-97;-1.758547e-97;8.616429e-96;
16;0;2.537686e-17;-3.302698e-17;-6.068007e-16;
16;1;-1.355748e-17;4.586134e-17;1.969647e-15;
16;2;-3.222034e-17;5.731968e-18;-4.108704e-16;
17;0;9.141693e-18;9.602484e-19;1.031049e-16;
17;1;-5.792383e-17;6.146783e-18;-4.599252e-16;
17;2;1.740363e-17;1.315873e-17;5.867449e-17;
18;0;-1.038178e-99;-1.198494e-99;-8.466980e-99;
18;1;9.103416e-100;6.774361e-99;4.421086e-98;
18;2;1.548543e-99;-3.423633e-99;-2.771224e-98;
19;0;-3.952186e-24;5.394403e-24;1.391691e-22;
19;1;3.417729e-24;1.096049e-24;3.567783e-23;
19;2;-1.836112e-24;-1.394736e-23;-2.721951e-22;
20;0;2.540216e-05;-2.008003e-05;8.817430e-04;
20;1;3.895199e-07;-1.780281e-05;6.020753e-04;
20;2;-5.943579e-06;2.548675e-05;-9.707405e-04;
21;0;-1.339205e-46;-2.038075e-47;-1.166905e-45;
21;1;-1.312589e-45;2.294917e-46;-2.774115e-44;
21;2;3.999260e-46;-4.690236e-47;1.104805e-44;
22;0;-5.204327e-18;9.464814e-20;2.984432e-17;
22;1;2.721637e-17;-6.018599e-19;-4.915880e-16;
22;2;-5.642549e-18;-2.571541e-18;7.367110e-17;
23;0;3.498148e-02;1.809259e-02;6.074635e-01;
23;1;3.666824e-02;-5.598567e-03;3.423390e-01;
23;2;3.685467e-02;-1.138259e-02;2.039503e-01;
24;0;2.008920e-130;7.315226e-131;4.274543e-129;
24;1;1.231969e-130;4.442972e-131;2.323195e-129;
24;2;-1.602291e-130;-5.835103e-131;-3.256726e-129;
25;0;6.309501e-69;9.403707e-69;4.319193e-68;
25;1;7.775358e-68;8.674000e-68;1.717621e-66;
25;2;-4.205700e-68;-4.563051e-68;-8.291941e-67;
26;0;-2.174400e-18;-2.448006e-18;-4.132283e-17;
26;1;-5.178550e-19;-1.601123e-19;1.129440e-18;
26;2;-1.742142e-19;-6.009035e-20;5.425538e-18;
27;0;7.636462e-32;2.103220e-31;-4.683971e-30;
27;1;-7.026765e-32;-1.140075e-31;2.218072e-30;
27;2;7.576310e-32;1.289079e-31;-1.577681e-30;
28;0;-3.939416e-113;3.290878e-113;4.156134e-112;
28;1;1.892163e-112;-1.433879e-112;-2.739048e-111;
28;2;-7.202958e-113;5.704020e-113;1.148247e-111;
29;0;-3.981233e-04;-1.379932e-03;-2.456933e-02;
29;1;2.289537e-04;3.577489e-04;8.503910e-03;
29;2;-4.540134e-04;-1.809481e-03;-2.793590e-02;
30;0;4.586800e-30;6.787925e-30;7.076423e-29;
30;1;-1.297982e-30;-8.961758e-31;-1.671809e-29;
30;2;-2.563070e-31;-2.484231e-30;2.864180e-29;
31;0;2.210622e-146;4.742095e-146;6.326139e-145;
31;1;1.565224e-146;-7.775999e-146;-1.439944e-144;
31;2;-4.942420e-146;1.286455e-146;7.979990e-145;
32;0;6.675330e-46;-1.361336e-46;2.204531e-45;
32;1;1.015648e-46;-2.303667e-47;3.148539e-46;
32;2;-3.794235e-46;7.335760e-47;-1.235079e-45;
33;0;-5.720067e-175;-1.817061e-175;-1.085614e-173;
33;1;3.286587e-175;1.114678e-175;4.408226e-174;
33;2;1.162307e-175;4.104334e-176;3.182558e-174;
34;0;3.475430e-175;4.554350e-175;1.183617e-173;
34;1;3.618607e-176;9.316694e-177;1.222259e-174;
34;2;-1.967621e-175;-1.678617e-175;-7.356352e-174;
35;0;-2.036205e-117;1.657746e-117;1.647259e-116;
35;1;4.624675e-118;-3.436912e-118;-3.059314e-117;
35;2;3.722723e-117;-2.979884e-117;-3.174161e-116;
36;0;4.128766e-02;1.386856e-02;1.370437e-01;
36;1;1.180557e-01;6.504007e-02;9.488309e-01;
36;2;2.482445e-02;8.662433e-03;5.264104e-03;
37;0;6.528826e-15;2.597295e-14;5.883178e-13;
37;1;3.161544e-15;6.890492e-15;5.524546e-14;
37;2;1.041346e-14;3.740050e-14;8.759749e-13;
38;0;6.451743e-110;8.078122e-110;-2.595072e-108;
38;1;-6.849333e-110;-5.200450e-109;1.876049e-107;
38;2;-1.279124e-109;2.459057e-109;-1.082517e-107;
39;0;4.479877e-90;3.012532e-90;-8.754310e-89;
39;1;-2.840685e-90;-4.215205e-90;2.604221e-89;
39;2;-6.256869e-90;-2.169729e-90;1.505851e-88;
40;0;-2.237667e-95;1.164732e-94;-2.823296e-93;
40;1;-1.312127e-95;4.828696e-95;-9.247061e-94;
40;2;1.995813e-95;-8.022296e-95;1.718795e-93;
41;0;-8.199052e-24;-5.336961e-23;-7.173173e-22;
41;1;-6.711481e-24;9.762337e-24;6.488255e-23;
41;2;-4.109724e-24;1.597790e-23;2.088771e-22;
42;0;-1.492028e-02;2.385897e-03;2.522084e-01;
42;1;-1.323637e-02;-3.916810e-04;2.415527e-01;
42;2;-1.780507e-02;-2.358400e-03;2.789910e-01;
43;0;-7.459379e-121;-3.177502e-120;6.277084e-119;
43;1;-6.709407e-121;-2.717855e-120;5.056453e-119;
43;2;6.715783e-121;2.814307e-120;-5.349741e-119;
44;0;-2.424119e-118;4.127548e-119;-5.175246e-117;
44;1;3.128643e-118;-2.191796e-119;6.009601e-117;
44;2;-3.362224e-119;-8.393085e-121;-4.598026e-118;
45;0;-3.806082e-93;1.708066e-93;1.191163e-91;
45;1;2.214244e-94;-9.890412e-95;-1.244873e-92;
45;2;2.645352e-93;-2.164787e-93;-7.830984e-92;
