Number of elem 14133 
0;0;-1.485797e-29;1.538233e-29;2.721208e-28;
0;1;5.608984e-29;2.113460e-29;-1.019038e-27;
0;2;1.001768e-28;1.265856e-29;-1.532280e-27;
1;0;6.419140e-29;3.131809e-29;-1.238521e-27;
1;1;-3.528729e-29;9.312157e-31;-4.510105e-28;
1;2;9.143638e-29;4.416933e-29;-1.221342e-27;
2;0;1.081150e-12;-1.166352e-12;-2.390965e-11;
2;1;-6.495837e-13;5.586733e-13;9.779301e-12;
2;2;-5.434236e-13;4.099309e-13;1.021597e-11;
3;0;5.189556e-34;-3.676127e-34;-1.159896e-32;
3;1;-8.730748e-34;2.675618e-34;1.105652e-32;
3;2;1.964773e-33;-8.357749e-34;-3.156432e-32;
4;0;-2.008673e-12;9.488100e-14;-1.329638e-11;
4;1;-2.278599e-13;-6.119541e-15;-2.410671e-12;
4;2;-5.367980e-13;-2.158036e-13;-1.162207e-11;
5;0;2.808392e-20;-2.862908e-20;3.198960e-19;
5;1;-2.578305e-20;2.946280e-20;-3.266113e-19;
5;2;-2.391988e-20;3.061365e-20;-3.297660e-19;
6;0;1.942378e-29;4.047798e-29;1.947520e-28;
6;1;3.843247e-29;-3.418206e-29;-1.068438e-27;
6;2;4.880717e-29;2.887960e-29;-1.008095e-27;
7;0;-2.502210e-12;-1.316881e-13;-4.492025e-11;
7;1;5.081673e-13;-1.387547e-13;9.180318e-12;
7;2;-1.800056e-12;6.115828e-14;-1.902940e-11;
8;0;-1.289712e-09;3.301938e-09;1.659354e-08;
8;1;6.589363e-09;1.018037e-08;-2.428624e-07;
8;2;3.809221e-08;1.133374e-08;-8.521896e-07;
9;0;-4.009993e-27;4.311166e-27;1.556106e-25;
9;1;-9.679761e-27;2.672362e-28;1.457065e-25;
9;2;3.125711e-27;1.283109e-27;-2.354785e-26;
10;0;1.697656e-34;-1.348426e-34;-4.285386e-33;
10;1;-5.746098e-35;-3.333459e-35;1.455090e-33;
10;2;1.160263e-35;2.137928e-34;3.704110e-33;
11;0;1.001963e-13;2.294959e-13;3.612144e-12;
11;1;-1.522174e-12;-1.159141e-13;-1.864824e-11;
11;2;-3.900866e-12;-5.101835e-13;-2.282057e-11;
12;0;7.917865e-14;-1.451925e-13;5.399509e-12;
12;1;-5.790204e-14;-2.241573e-13;5.245878e-12;
12;2;-1.155860e-13;4.614951e-13;-1.147384e-11;
13;0;-2.359725e-12;-2.577370e-13;-4.283099e-11;
13;1;-3.829516e-13;1.680588e-13;-2.786185e-12;
13;2;1.074853e-13;8.177170e-14;8.702538e-12;
14;0;-2.534256e-38;-1.416167e-38;-5.661360e-37;
14;1;2.102510e-37;6.987110e-38;2.497851e-36;
14;2;-1.235579e-37;-6.128599e-38;-1.082550e-36;
15;0;-1.259562e-48;5.052449e-50;3.446797e-47;
15;1;4.172048e-48;1.927649e-48;-1.081602e-46;
15;2;-9.459170e-48;-3.417551e-48;2.248633e-46;
16;0;1.298829e-04;8.707816e-05;-4.257152e-03;
16;1;8.889797e-04;3.944287e-03;6.091115e-02;
16;2;4.899182e-04;6.727323e-04;9.042413e-03;
17;0;2.926370e-05;1.232998e-07;4.262592e-04;
17;1;-3.012395e-05;-7.186478e-06;-3.749300e-04;
17;2;6.393406e-05;-8.177335e-06;5.193481e-04;
18;0;2.472136e-47;6.074897e-47;6.150928e-46;
18;1;4.094131e-48;-1.825732e-47;-1.629541e-46;
18;2;-2.409418e-47;-1.539922e-47;-1.577140e-46;
19;0;1.802178e-07;-1.921467e-08;-1.737617e-06;
19;1;1.836730e-07;2.219997e-07;5.140752e-09;
19;2;-2.583158e-07;1.369814e-06;2.370654e-05;
20;0;-2.046738e-03;-7.024143e-04;-8.639800e-03;
20;1;-2.259768e-03;-9.242497e-04;1.672673e-03;
20;2;-2.329331e-03;-5.527239e-04;-8.247760e-03;
21;0;-2.600973e-17;9.411649e-18;-2.793590e-16;
21;1;-1.326555e-17;-2.715414e-17;-4.466149e-16;
21;2;-1.563689e-17;2.548059e-18;-2.388575e-16;
22;0;4.268650e-08;-3.400030e-07;7.460535e-07;
22;1;-2.240764e-07;-3.601733e-07;8.851995e-06;
22;2;-2.268135e-06;-1.863625e-06;6.531114e-05;
23;0;3.744581e-03;-6.523176e-03;-1.128740e-01;
23;1;4.193290e-03;-6.641908e-03;-6.514023e-02;
23;2;8.503956e-04;-5.961665e-03;-7.527387e-03;
24;0;-2.599827e-67;-9.564392e-68;-5.546279e-66;
24;1;-1.424812e-67;-5.164705e-68;-2.663349e-66;
24;2;1.976185e-67;7.133945e-68;4.009116e-66;
25;0;4.173841e-30;1.527297e-29;1.209047e-28;
25;1;6.716876e-30;1.266379e-29;5.091394e-29;
25;2;-3.385566e-30;-4.917863e-30;9.777250e-29;
26;0;-1.193959e-04;-3.069938e-04;-3.388284e-03;
26;1;4.229777e-05;2.093201e-04;1.589404e-03;
26;2;3.846954e-05;2.223041e-04;1.825215e-03;
27;0;5.197145e-14;1.023623e-13;-9.430902e-13;
27;1;-5.376712e-14;-1.446037e-13;1.938537e-12;
27;2;-2.701953e-14;-1.107063e-13;1.218367e-12;
28;0;-3.646092e-57;-4.030535e-57;-1.234669e-56;
28;1;-6.668103e-56;3.918706e-56;8.569017e-55;
28;2;2.560431e-56;-2.266773e-56;-3.488700e-55;
29;0;-8.176422e-03;-3.213446e-04;-1.371456e-02;
29;1;-6.053871e-03;-2.065947e-03;-8.311646e-03;
29;2;-9.140053e-03;-2.758979e-03;-1.294147e-02;
30;0;2.507164e-12;-5.334405e-13;2.900308e-11;
30;1;1.711507e-12;4.493329e-13;1.802015e-11;
30;2;6.181770e-12;-1.048800e-12;8.535367e-11;
31;0;-4.336993e-75;-1.241352e-74;-2.205825e-73;
31;1;7.369791e-75;-7.842381e-75;-6.218465e-74;
31;2;2.893984e-74;-1.566214e-74;-4.771298e-73;
32;0;-1.647758e-21;-7.699163e-23;-3.616240e-21;
32;1;-8.060644e-21;1.237078e-21;-2.704980e-20;
32;2;4.836678e-21;-1.291676e-21;1.556021e-20;
33;0;4.495752e-90;1.301817e-90;7.652960e-89;
33;1;-6.521539e-90;-2.169048e-90;-8.169711e-89;
33;2;9.019997e-91;1.567429e-91;-1.170957e-90;
34;0;-9.595659e-90;-1.714053e-89;-2.287018e-88;
34;1;-1.228390e-89;-1.246975e-89;-3.686465e-88;
34;2;7.287725e-90;8.734414e-90;2.174300e-88;
35;0;-2.399026e-60;1.622244e-60;1.530436e-59;
35;1;4.896854e-60;-4.216003e-60;-3.182722e-59;
35;2;-7.223157e-61;7.741043e-62;-1.112671e-61;
36;0;-2.655408e-02;-3.608462e-03;-4.571992e-01;
36;1;-2.124965e-02;-1.342491e-02;-1.248609e-01;
36;2;-4.425160e-02;-1.032544e-02;-4.304793e-01;
37;0;-1.556258e-03;2.709145e-03;5.967144e-02;
37;1;-4.861179e-04;2.312158e-03;3.727526e-02;
37;2;-1.080649e-03;2.033757e-03;4.643907e-02;
38;0;-9.242980e-56;-1.482087e-55;4.846755e-54;
38;1;1.265727e-55;5.086758e-55;-1.898893e-53;
38;2;1.409840e-55;-2.564201e-55;1.098753e-53;
39;0;1.348953e-45;1.058500e-45;-3.531468e-44;
39;1;-4.115503e-45;-6.271245e-46;6.897320e-44;
39;2;-1.721898e-45;6.998828e-47;4.826269e-44;
40;0;-8.730117e-48;-2.361207e-47;7.194157e-46;
40;1;-3.333468e-48;1.057912e-47;-2.298524e-46;
40;2;-1.881682e-48;3.680880e-48;-1.328658e-46;
41;0;3.416794e-06;-6.295892e-06;-1.023403e-04;
41;1;2.839460e-06;2.900564e-06;1.985854e-05;
41;2;4.777079e-06;-1.100978e-05;-1.776855e-04;
42;0;-1.091146e-03;-1.836539e-03;6.133894e-03;
42;1;-2.666359e-04;-1.086026e-03;-3.009665e-02;
