Number of elem 14133 
0;0;-8.443166e-04;-4.979360e-04;9.855480e-03;
0;1;-6.303174e-04;-3.162869e-04;9.216577e-03;
0;2;-5.974886e-04;-1.830674e-04;8.613881e-03;
1;0;-6.313483e-04;-3.112118e-04;9.281124e-03;
1;1;-5.617559e-04;-3.411307e-04;9.524585e-03;
1;2;-6.182778e-04;-2.486480e-04;8.653489e-03;
2;0;-4.160565e-04;1.462159e-04;-6.828185e-03;
2;1;-5.133313e-04;2.443034e-05;-9.550669e-03;
2;2;-4.092326e-04;-4.733660e-05;-6.951683e-03;
3;0;1.207780e-03;7.046507e-04;-2.791667e-02;
3;1;9.749377e-04;5.706792e-04;-2.694155e-02;
3;2;1.000920e-03;4.993997e-04;-2.608285e-02;
4;0;4.405677e-04;5.334708e-04;2.642504e-03;
4;1;3.669453e-04;6.076522e-04;2.881155e-03;
4;2;2.478735e-04;4.035685e-04;1.056055e-03;
5;0;-1.050500e-03;1.086811e-03;8.540299e-03;
5;1;-2.218910e-03;6.692989e-04;-2.151733e-03;
5;2;-1.224121e-03;7.566118e-04;-7.675552e-05;
6;0;-8.715802e-04;-5.783033e-04;1.003264e-02;
6;1;-5.739813e-04;-3.170290e-04;9.303794e-03;
6;2;-6.343612e-04;-3.008612e-04;9.128730e-03;
7;0;-1.504074e-04;-5.057667e-04;4.039021e-03;
7;1;-1.173756e-04;-7.127675e-04;7.032055e-03;
7;2;-4.661454e-04;-4.790340e-04;6.367045e-03;
8;0;-5.678975e-04;2.149533e-04;7.999786e-03;
8;1;-4.741629e-04;8.845114e-05;1.192484e-02;
8;2;-5.805576e-04;2.492175e-04;8.095370e-03;
9;0;-7.267994e-04;-8.363458e-04;1.241498e-02;
9;1;-2.970287e-04;-3.359335e-04;1.038649e-02;
9;2;-1.001779e-03;-9.020357e-04;1.273296e-02;
10;0;1.164630e-03;6.966516e-04;-2.782041e-02;
10;1;1.056580e-03;6.823796e-04;-2.780126e-02;
10;2;1.140429e-03;5.441419e-04;-2.665282e-02;
11;0;4.221976e-04;3.778136e-04;1.915913e-03;
11;1;3.108994e-04;4.464654e-04;1.592325e-03;
11;2;3.328975e-04;5.988146e-04;1.722528e-04;
12;0;2.650934e-04;-5.707095e-04;9.519668e-03;
12;1;3.872605e-04;-6.709037e-04;9.831885e-03;
12;2;2.570953e-04;-7.848846e-04;1.339664e-02;
13;0;-1.733353e-04;-4.927297e-04;4.325942e-03;
13;1;2.962015e-05;-7.182599e-04;5.514285e-03;
13;2;-1.260211e-04;-7.184547e-04;6.871814e-03;
14;0;-1.330028e-03;5.042140e-04;-1.580373e-03;
14;1;-1.146903e-03;-1.667592e-04;-5.563616e-03;
14;2;-2.319318e-03;1.130659e-03;-3.465516e-03;
15;0;4.793939e-04;-2.598280e-04;-1.658007e-02;
15;1;3.976922e-04;-3.168668e-04;-1.115757e-02;
15;2;2.713173e-04;-7.252201e-05;-1.210238e-02;
16;0;-6.023737e-04;-1.009796e-03;-1.697348e-03;
16;1;-3.766342e-04;1.288675e-04;1.112598e-02;
16;2;-5.713328e-04;-6.630186e-04;-2.333432e-04;
17;0;-8.401787e-04;1.557103e-04;-2.874175e-02;
17;1;-2.117586e-03;1.084285e-03;-1.768217e-02;
17;2;-2.100617e-03;5.872483e-04;-1.759011e-02;
18;0;-4.263387e-04;-9.140798e-04;-2.178630e-02;
18;1;1.209726e-03;-2.540266e-03;-1.701010e-02;
18;2;1.448050e-03;1.421095e-04;-1.242751e-02;
19;0;2.495509e-04;-5.197025e-04;-3.454926e-02;
19;1;9.391250e-05;-9.517274e-04;-3.528791e-02;
19;2;7.844505e-05;-8.273925e-04;-4.165163e-02;
20;0;8.492954e-04;-8.783856e-05;4.915981e-03;
20;1;7.345494e-04;3.773444e-05;9.229379e-03;
20;2;8.870502e-04;9.207127e-05;2.732222e-03;
21;0;-3.147491e-04;2.918601e-04;-1.240981e-02;
21;1;-3.798780e-04;2.349730e-04;-1.477544e-02;
21;2;-4.313547e-04;3.654687e-04;-1.425806e-02;
22;0;-4.694039e-04;1.024660e-04;-6.908641e-03;
22;1;-1.832929e-04;-2.521644e-04;4.339187e-03;
22;2;-4.140127e-04;1.640663e-04;-6.010272e-03;
23;0;-1.121305e-03;-1.036756e-02;-6.931760e-02;
23;1;4.098482e-04;-7.299361e-03;-5.465905e-02;
23;2;3.073717e-03;-9.412193e-03;-3.633947e-02;
24;0;3.693122e-06;2.681536e-06;1.229309e-04;
24;1;1.431957e-05;5.720984e-06;2.610017e-04;
24;2;-6.178934e-06;-8.168845e-07;-1.087951e-04;
25;0;-6.130924e-04;-1.400654e-03;3.820587e-03;
25;1;-5.077930e-04;-4.477406e-04;-3.069060e-03;
25;2;-1.337454e-06;-3.687479e-05;-5.844377e-03;
26;0;5.268412e-04;-6.603996e-04;-4.150607e-02;
26;1;-1.591443e-04;-2.267337e-03;-4.600666e-02;
26;2;-2.174611e-04;-2.386243e-03;-4.829556e-02;
27;0;1.927719e-04;2.675961e-04;-5.983356e-03;
27;1;6.429315e-04;-3.291454e-04;-2.362217e-03;
27;2;5.817500e-04;-2.755630e-04;-2.697881e-03;
28;0;3.388131e-03;1.322317e-03;8.672622e-03;
28;1;-7.265981e-03;-4.439167e-03;6.351794e-02;
28;2;1.031830e-02;3.532617e-03;-4.862388e-02;
29;0;8.240532e-04;-9.819291e-04;1.996385e-02;
29;1;6.404709e-04;-1.791314e-04;1.815619e-02;
29;2;1.420247e-03;-3.065348e-04;1.934503e-02;
30;0;-4.247578e-04;4.829676e-05;6.078915e-03;
30;1;-3.027686e-04;1.892851e-04;7.969447e-03;
30;2;-4.551880e-04;7.949525e-05;5.097421e-03;
31;0;-6.408587e-04;1.281022e-04;1.461837e-02;
31;1;-1.181627e-03;3.581652e-04;1.813956e-02;
31;2;-1.084732e-03;3.216961e-04;1.720481e-02;
